Reporter_ID,Year,Month,Gender,Education,Party_member,Age,Tenure,Position,Qualification,Division,#Articles,#Words,QuantityScore,QualityScore,#Investigative,#Feature,#Special,#Advertising,#Propaganda,#AssignedWithEditor,#ColumnByContent,#ArticleWithExternalAuthors,#Coauthorearticle
27,2005,9,0,1,1,27,9.117472818,3,1,5,71,4572,3216,1954,3,9,0,0,4,6,8,6,6
27,2005,10,0,1,1,27,9.200806152,2,2,5,42,21438,3215,520,4,2,7,6,3,0,2,7,7
27,2005,11,0,1,1,27,9.284139485,2,1,5,64,6555,1287,2375,1,8,3,6,9,6,7,6,6
27,2005,12,0,1,1,27,9.367472818,1,1,5,22,24451,2073,1868,3,6,4,9,6,2,9,6,6
27,2006,1,0,1,1,28,9.450806152,3,3,5,57,34906,3951,2436,6,1,7,6,8,3,8,0,0
28,2004,1,0,1,1,33,5.339622487,3,2,8,24,20858,2641,655,4,9,6,3,6,8,4,4,4
28,2004,2,0,1,1,33,5.42295582,2,2,8,12,1075,3209,1766,1,4,7,3,1,7,3,4,4
28,2004,3,0,1,1,33,5.506289154,1,1,8,11,11616,528,2341,6,4,9,3,6,3,9,3,3
28,2004,4,0,1,1,33,5.589622487,1,2,8,1,29798,3293,0,1,4,7,3,1,8,5,2,2
28,2004,5,0,1,1,33,5.67295582,1,1,8,50,24627,140,2207,9,4,5,8,4,8,0,9,9
28,2004,6,0,1,1,33,5.756289154,1,1,8,4,25685,140,1080,3,0,1,1,9,4,0,9,9
28,2004,7,0,1,1,33,5.839622487,1,1,8,62,41764,933,1450,2,5,0,0,2,8,1,5,5
28,2004,8,0,1,1,33,5.92295582,3,2,8,28,22975,2621,2850,2,5,6,6,1,2,3,7,7
28,2004,9,0,1,1,33,6.006289154,1,2,8,1,22557,2839,2673,4,0,8,0,1,6,2,5,5
28,2004,10,0,1,1,33,6.089622487,1,1,8,8,29692,1041,840,7,4,0,9,2,1,5,4,4
28,2004,11,0,1,1,33,6.17295582,1,2,8,36,2831,140,0,6,1,5,4,5,4,6,4,4
28,2004,12,0,1,1,33,6.256289154,1,1,8,1,12465,3293,1391,6,0,8,5,8,0,1,6,6
28,2005,1,0,1,1,34,6.339622487,1,2,8,45,8583,2827,2641,3,9,0,4,3,5,6,2,2
28,2005,2,0,1,1,34,6.42295582,1,3,8,1,27022,2624,2917,5,1,9,3,9,8,6,1,1
28,2005,3,0,1,1,34,6.506289154,1,2,8,16,6193,4533,0,5,3,7,7,0,7,9,6,6
28,2005,4,0,1,1,34,6.589622487,2,3,8,36,25812,2270,2131,0,2,4,2,2,0,7,8,8
28,2005,5,0,1,1,34,6.67295582,3,3,8,42,15487,815,1982,4,0,0,8,0,8,2,2,2
28,2005,6,0,1,1,34,6.756289154,1,2,8,49,13642,3771,2322,3,4,5,5,9,8,0,8,8
28,2005,7,0,1,1,34,6.839622487,1,2,8,4,30422,1559,1490,3,6,5,8,1,1,6,8,8
28,2005,8,0,1,1,34,6.92295582,3,3,8,25,727,1945,0,4,6,7,7,3,9,6,0,0
28,2005,9,0,1,1,34,7.006289154,1,1,8,56,11889,1395,973,3,4,9,6,5,3,2,5,5
28,2005,10,0,1,1,34,7.089622487,1,1,8,25,57122,1018,467,9,4,2,3,1,8,6,9,9
28,2005,11,0,1,1,34,7.17295582,3,3,8,38,42842,1541,341,2,7,7,0,4,4,2,1,1
28,2005,12,0,1,1,34,7.256289154,1,2,8,36,230,4016,2335,0,3,9,1,4,9,1,0,0
28,2006,1,0,1,1,35,7.339622487,2,1,8,60,11639,720,1288,9,9,9,9,8,1,9,3,3
28,2006,2,0,1,1,35,7.42295582,2,2,8,22,19187,3441,1907,2,0,7,1,7,0,5,3,3
28,2006,3,0,1,1,35,7.506289154,1,2,8,2,230,140,2634,2,0,9,0,6,5,2,1,1
28,2006,4,0,1,1,35,7.589622487,1,2,8,11,45060,4118,0,9,2,7,6,6,4,9,2,2
28,2006,5,0,1,1,35,7.67295582,2,2,8,36,18747,4252,3234,0,0,5,3,6,9,9,9,9
28,2006,6,0,1,1,35,7.756289154,1,2,8,1,15895,774,3435,0,5,6,0,1,8,8,5,5
28,2006,7,0,1,1,35,7.839622487,1,2,8,20,23398,2179,0,3,6,4,2,3,1,5,2,2
28,2006,8,0,1,1,35,7.92295582,2,2,8,34,23187,2899,2235,6,3,7,0,8,2,2,4,4
28,2006,9,0,1,1,35,8.006289154,2,2,8,15,7050,1309,3658,9,0,2,3,1,5,9,3,3
28,2006,10,0,1,1,35,8.089622487,1,2,8,39,35761,4477,0,0,2,6,2,5,5,0,1,1
29,2004,1,1,1,0,27,7.374628041,3,2,4,48,20500,2106,189,9,5,1,1,3,7,5,7,7
29,2004,2,1,1,0,27,7.457961374,1,1,4,42,35674,1416,2368,3,2,6,6,1,0,7,2,2
29,2004,3,1,1,0,27,7.541294708,3,2,4,1,10738,2179,1979,5,6,7,5,6,4,2,1,1
29,2004,4,1,1,0,27,7.624628041,2,3,4,34,230,1141,1715,6,7,7,2,1,8,5,9,9
29,2004,5,1,1,0,27,7.707961374,2,1,4,35,37375,2105,1201,2,4,0,1,8,9,9,2,2
29,2004,6,1,1,0,27,7.791294708,1,1,4,24,28153,1505,1646,7,9,7,4,7,1,1,3,3
29,2004,7,1,1,0,27,7.874628041,3,2,4,39,33815,1086,0,7,1,3,7,2,7,1,0,0
29,2004,8,1,1,0,27,7.957961374,1,3,4,38,34629,3094,159,5,7,8,9,7,1,0,6,6
29,2004,9,1,1,0,27,8.041294708,2,1,4,30,18611,140,1353,6,2,5,6,8,0,2,4,4
29,2004,10,1,1,0,27,8.124628041,1,1,4,10,13500,4324,0,2,7,9,5,1,0,9,4,4
29,2004,11,1,1,0,27,8.207961374,1,1,4,31,17142,2372,1321,8,9,8,0,2,5,4,3,3
29,2004,12,1,1,0,27,8.291294708,1,2,4,72,25653,4432,1457,1,3,4,1,9,0,6,6,6
29,2005,1,1,1,0,28,8.374628041,3,1,4,24,22022,3304,667,7,9,5,0,7,1,2,7,7
29,2005,2,1,1,0,28,8.457961374,3,1,4,55,230,367,731,3,4,8,6,9,6,0,0,0
29,2005,3,1,1,0,28,8.541294708,1,2,4,33,16787,2169,328,7,9,0,9,1,3,8,6,6
29,2005,4,1,1,0,28,8.624628041,1,3,4,15,37066,140,944,6,9,6,4,0,4,7,6,6
29,2005,5,1,1,0,28,8.707961374,2,2,4,26,18338,927,1870,6,1,0,3,7,0,1,6,6
29,2005,6,1,1,0,28,8.791294708,1,1,4,32,47793,1904,1946,4,5,7,8,7,0,3,4,4
29,2005,7,1,1,0,28,8.874628041,1,2,4,46,5638,1180,2599,8,5,5,2,1,1,6,4,4
29,2005,8,1,1,0,28,8.957961374,2,3,4,83,22968,1471,1303,9,0,4,0,8,7,3,0,0
29,2005,9,1,1,0,28,9.041294708,2,2,4,33,5316,1229,1977,7,4,0,1,4,8,9,7,7
29,2005,10,1,1,0,28,9.124628041,3,3,4,5,7034,4918,0,9,7,8,1,6,9,4,2,2
29,2005,11,1,1,0,28,9.207961374,1,3,4,1,7157,2230,1704,9,7,1,3,4,4,3,2,2
30,2004,1,0,1,0,27,9.889236622,1,1,1,23,47596,2873,1231,2,4,9,5,0,3,9,9,9
30,2004,2,0,1,0,27,9.972569955,2,2,1,8,15019,2013,2023,5,1,9,4,8,2,2,8,8
30,2004,3,0,1,0,27,10.05590329,2,1,1,44,9057,2508,1166,2,3,8,3,4,1,7,8,8
30,2004,4,0,1,0,27,10.13923662,2,2,1,44,18320,140,1063,9,3,2,3,6,0,1,9,9
30,2004,5,0,1,0,27,10.22256996,2,1,1,29,15412,4207,572,4,8,5,2,2,6,2,9,9
30,2004,6,0,1,0,27,10.30590329,1,1,1,46,29093,1159,2581,2,9,6,8,8,2,7,0,0
30,2004,7,0,1,0,27,10.38923662,3,3,1,33,230,3538,803,7,1,3,6,5,8,7,1,1
30,2004,8,0,1,0,27,10.47256996,1,1,1,72,5723,3588,3521,3,0,6,3,7,1,7,1,1
30,2004,9,0,1,0,27,10.55590329,1,3,1,45,29557,140,37,7,0,1,4,0,4,4,6,6
30,2004,10,0,1,0,27,10.63923662,2,1,1,51,11889,2150,2760,1,1,5,9,2,7,2,9,9
30,2004,11,0,1,0,27,10.72256996,1,1,1,1,8365,2595,0,3,6,0,0,8,5,4,1,1
30,2004,12,0,1,0,27,10.80590329,1,3,1,7,7773,2218,1290,1,6,5,7,2,2,4,9,9
30,2005,1,0,1,0,28,10.88923662,3,2,1,42,27931,2077,831,3,7,5,7,6,1,8,5,5
30,2005,2,0,1,0,28,10.97256996,1,2,1,1,27353,1523,1958,5,1,8,0,5,7,1,2,2
30,2005,3,0,1,0,28,11.05590329,2,1,1,19,31028,1169,2371,9,9,6,0,4,5,9,6,6
30,2005,4,0,1,0,28,11.13923662,1,2,1,57,2970,3426,3597,9,9,6,2,6,0,3,6,6
30,2005,5,0,1,0,28,11.22256996,2,2,1,18,2187,2585,892,6,3,0,7,3,1,3,7,7
30,2005,6,0,1,0,28,11.30590329,1,2,1,6,33406,2315,668,7,4,1,6,2,5,8,4,4
30,2005,7,0,1,0,28,11.38923662,1,2,1,46,21070,140,2443,8,3,8,0,3,0,8,7,7
30,2005,8,0,1,0,28,11.47256996,3,3,1,77,10337,1751,1326,7,6,8,2,6,5,4,8,8
30,2005,9,0,1,0,28,11.55590329,2,2,1,15,16276,2007,779,3,2,2,1,0,2,7,5,5
30,2005,10,0,1,0,28,11.63923662,1,3,1,58,2022,3150,987,1,7,4,3,0,0,3,8,8
30,2005,11,0,1,0,28,11.72256996,1,2,1,12,11347,140,696,9,9,5,0,7,8,1,5,5
30,2005,12,0,1,0,28,11.80590329,3,2,1,30,20462,682,0,6,0,4,4,2,1,0,5,5
30,2006,1,0,1,0,29,11.88923662,2,1,1,31,23046,4370,3190,6,1,1,4,4,2,2,0,0
30,2006,2,0,1,0,29,11.97256996,2,1,1,15,17199,1063,2011,2,8,1,0,8,4,7,3,3
30,2006,3,0,1,0,29,12.05590329,2,3,1,51,15845,140,0,7,4,5,5,5,1,9,9,9
30,2006,4,0,1,0,29,12.13923662,1,1,1,1,28059,1189,3121,8,6,2,1,3,7,8,9,9
30,2006,5,0,1,0,29,12.22256996,1,1,1,36,17014,1067,1670,1,5,7,2,8,3,4,6,6
30,2006,6,0,1,0,29,12.30590329,2,1,1,55,12439,2908,1243,4,3,3,4,2,8,1,6,6
30,2006,7,0,1,0,29,12.38923662,1,1,1,49,8268,2892,2057,3,7,6,7,3,1,6,8,8
30,2006,8,0,1,0,29,12.47256996,1,3,1,43,230,844,998,5,6,5,1,8,4,2,3,3
30,2006,9,0,1,0,29,12.55590329,3,3,1,66,26956,1596,32,3,8,4,1,5,6,7,4,4
30,2006,10,0,1,0,29,12.63923662,2,2,1,27,37723,2763,884,7,7,3,6,8,9,3,8,8
30,2006,11,0,1,0,29,12.72256996,2,1,1,1,7418,2805,1395,3,0,3,1,5,7,5,8,8
30,2006,12,0,1,0,29,12.80590329,2,2,1,35,1549,760,488,5,6,4,7,1,1,7,5,5
30,2007,1,0,1,0,30,12.88923662,2,2,1,29,10115,901,2033,1,5,7,5,8,5,2,8,8
31,2004,1,1,0,0,25,3.602417974,1,3,4,1,22200,4775,2879,9,4,5,3,2,9,4,2,2
31,2004,2,1,0,0,25,3.685751308,1,2,4,8,11669,1748,1075,1,5,7,2,5,8,0,2,2
31,2004,3,1,0,0,25,3.769084641,1,1,4,5,11439,3981,0,1,7,8,9,5,2,9,7,7
31,2004,4,1,0,0,25,3.852417974,1,2,4,14,17258,2370,1293,9,6,1,6,0,7,4,8,8
31,2004,5,1,0,0,25,3.935751308,2,3,4,24,19690,3474,543,2,6,7,0,5,1,7,5,5
31,2004,6,1,0,0,25,4.019084641,1,2,4,25,23229,2875,1240,2,3,6,8,9,1,8,5,5
31,2004,7,1,0,0,25,4.102417974,1,2,4,15,14450,2296,1226,1,7,3,7,6,6,6,1,1
31,2004,8,1,0,0,25,4.185751308,1,1,4,5,14214,2281,531,7,1,2,9,6,6,6,3,3
31,2004,9,1,0,0,25,4.269084641,1,2,4,40,230,498,0,4,6,7,2,5,8,9,4,4
31,2004,10,1,0,0,25,4.352417974,1,2,4,35,30737,1866,1489,3,8,3,2,6,4,0,7,7
31,2004,11,1,0,0,25,4.435751308,1,1,4,35,21695,1413,633,0,8,0,3,9,3,8,0,0
31,2004,12,1,0,0,25,4.519084641,1,2,4,70,38351,1661,3388,9,8,3,6,8,6,1,5,5
31,2005,1,1,0,0,26,4.602417974,1,1,4,36,25119,1608,1746,5,2,3,5,5,0,9,7,7
31,2005,2,1,0,0,26,4.685751308,1,1,4,24,17382,2285,671,8,1,3,5,1,6,5,7,7
31,2005,3,1,0,0,26,4.769084641,2,1,4,30,230,2891,955,6,9,0,9,9,4,5,6,6
31,2005,4,1,0,0,26,4.852417974,1,1,4,34,230,1903,1309,3,8,0,2,9,1,1,0,0
31,2005,5,1,0,0,26,4.935751308,1,2,4,45,32228,3295,1583,2,9,4,5,7,3,0,8,8
31,2005,6,1,0,0,26,5.019084641,2,1,4,31,25786,1549,2152,2,7,3,2,2,3,3,6,6
31,2005,7,1,0,0,26,5.102417974,1,1,4,1,37747,2189,2731,1,7,1,0,7,3,5,0,0
31,2005,8,1,0,0,26,5.185751308,3,3,4,23,30679,5293,1398,2,6,6,7,1,6,3,5,5
31,2005,9,1,0,0,26,5.269084641,2,2,4,32,13444,548,1975,3,8,0,0,4,4,7,6,6
31,2005,10,1,0,0,26,5.352417974,1,2,4,60,230,1542,1943,2,7,3,2,1,8,6,4,4
31,2005,11,1,0,0,26,5.435751308,2,2,4,15,26355,140,1584,8,2,5,7,8,3,0,7,7
31,2005,12,1,0,0,26,5.519084641,1,2,4,1,4909,2370,1248,9,2,5,3,5,2,6,1,1
31,2006,1,1,0,0,27,5.602417974,2,1,4,33,15917,2100,1631,4,2,4,2,8,7,1,7,7
31,2006,2,1,0,0,27,5.685751308,1,3,4,51,23809,2239,759,7,9,2,9,4,1,9,5,5
31,2006,3,1,0,0,27,5.769084641,3,1,4,24,10010,917,231,1,3,2,0,7,7,0,5,5
31,2006,4,1,0,0,27,5.852417974,1,2,4,83,7436,1108,3060,0,8,0,2,8,0,1,3,3
32,2004,1,0,0,1,23,10.69462827,2,1,1,78,14291,2147,1712,6,7,0,0,4,7,0,2,2
32,2004,2,0,0,1,23,10.77796161,2,2,1,30,230,291,1775,5,0,2,0,3,8,4,2,2
32,2004,3,0,0,1,23,10.86129494,1,2,1,36,4677,3202,1238,9,6,5,8,3,3,8,1,1
32,2004,4,0,0,1,23,10.94462827,1,2,1,62,4485,307,2022,9,1,8,6,4,4,8,9,9
32,2004,5,0,0,1,23,11.02796161,2,1,1,30,15235,1886,1278,4,8,7,5,4,4,4,0,0
32,2004,6,0,0,1,23,11.11129494,3,2,1,15,5822,1523,0,4,2,5,8,2,0,7,8,8
32,2004,7,0,0,1,23,11.19462827,1,3,1,51,11530,1441,889,9,3,9,4,2,7,2,3,3
32,2004,8,0,0,1,23,11.27796161,2,3,1,42,12467,140,2131,9,6,1,0,3,7,0,9,9
32,2004,9,0,0,1,23,11.36129494,3,1,1,15,46511,2022,824,2,3,3,2,2,6,7,9,9
32,2004,10,0,0,1,23,11.44462827,3,1,1,38,28539,539,0,3,7,7,5,0,6,6,4,4
32,2004,11,0,0,1,23,11.52796161,1,3,1,29,16762,2257,1154,5,8,2,3,8,9,1,8,8
32,2004,12,0,0,1,23,11.61129494,2,2,1,24,24298,1111,0,4,2,7,8,0,4,8,1,1
32,2005,1,0,0,1,24,11.69462827,1,2,1,15,30539,2014,1137,0,7,5,1,2,4,0,1,1
32,2005,2,0,0,1,24,11.77796161,3,3,1,35,22164,140,2776,0,6,6,9,4,9,5,2,2
32,2005,3,0,0,1,24,11.86129494,1,3,1,26,4674,3241,80,1,9,8,1,0,8,7,7,7
32,2005,4,0,0,1,24,11.94462827,1,2,1,38,16542,3475,2186,6,8,2,7,0,0,5,7,7
32,2005,5,0,0,1,24,12.02796161,2,2,1,50,5442,1375,3357,7,9,0,0,8,8,6,0,0
32,2005,6,0,0,1,24,12.11129494,1,1,1,37,14001,5647,2872,9,1,7,7,4,1,2,4,4
32,2005,7,0,0,1,24,12.19462827,3,2,1,37,16253,3048,1226,2,9,0,5,4,2,8,9,9
32,2005,8,0,0,1,24,12.27796161,3,1,1,20,32284,1750,472,7,6,1,9,4,4,5,5,5
32,2005,9,0,0,1,24,12.36129494,2,1,1,57,7847,1453,1667,2,3,0,0,4,3,6,6,6
32,2005,10,0,0,1,24,12.44462827,1,1,1,14,6787,1083,1683,3,9,1,9,3,7,1,4,4
33,2004,1,1,1,0,29,8.822838065,2,1,2,1,8868,1326,2487,6,9,5,8,1,3,6,7,7
33,2004,2,1,1,0,29,8.906171398,1,2,2,9,10297,1939,1532,4,4,3,8,9,3,2,8,8
33,2004,3,1,1,0,29,8.989504731,1,2,2,54,14145,2023,1917,6,8,3,2,9,7,3,9,9
33,2004,4,1,1,0,29,9.072838065,3,2,2,42,22713,290,478,2,3,1,3,6,2,0,9,9
33,2004,5,1,1,0,29,9.156171398,1,1,2,60,7966,3804,2287,7,5,2,7,5,0,8,8,8
33,2004,6,1,1,0,29,9.239504731,1,3,2,3,19876,3081,76,8,5,5,3,7,8,6,6,6
33,2004,7,1,1,0,29,9.322838065,3,1,2,82,20039,4432,787,1,1,9,1,3,8,4,1,1
33,2004,8,1,1,0,29,9.406171398,1,2,2,26,25682,2547,2135,3,6,4,7,0,4,3,2,2
33,2004,9,1,1,0,29,9.489504731,1,3,2,1,15566,3412,2892,6,9,0,5,7,1,5,0,0
33,2004,10,1,1,0,29,9.572838065,3,2,2,79,29366,486,2226,5,5,4,6,4,7,1,5,5
33,2004,11,1,1,0,29,9.656171398,1,2,2,4,23239,2846,1440,4,9,1,6,3,5,4,3,3
33,2004,12,1,1,0,29,9.739504731,2,3,2,23,22645,140,1450,1,6,4,2,5,7,9,9,9
33,2005,1,1,1,0,30,9.822838065,3,1,2,28,11068,841,480,1,9,3,2,6,9,7,7,7
33,2005,2,1,1,0,30,9.906171398,3,2,2,42,21989,5272,1070,3,9,1,5,2,7,2,1,1
33,2005,3,1,1,0,30,9.989504731,2,2,2,15,23017,1633,0,8,8,8,2,1,3,1,7,7
33,2005,4,1,1,0,30,10.07283806,1,1,2,54,10448,2054,3295,9,0,1,5,8,9,4,4,4
33,2005,5,1,1,0,30,10.1561714,1,3,2,48,34159,2973,3907,2,7,5,9,1,4,3,9,9
33,2005,6,1,1,0,30,10.23950473,3,3,2,32,53072,2029,0,8,3,7,0,4,8,2,5,5
33,2005,7,1,1,0,30,10.32283806,3,2,2,61,9660,777,0,9,5,5,3,6,2,5,9,9
33,2005,8,1,1,0,30,10.4061714,2,1,2,31,12134,809,2970,4,2,1,0,7,0,4,4,4
33,2005,9,1,1,0,30,10.48950473,1,1,2,26,12466,3100,615,0,8,4,8,5,6,6,1,1
33,2005,10,1,1,0,30,10.57283806,1,2,2,75,1026,2458,2995,4,1,3,2,5,4,0,1,1
33,2005,11,1,1,0,30,10.6561714,1,1,2,38,6760,3144,2303,6,8,0,3,2,4,4,9,9
33,2005,12,1,1,0,30,10.73950473,2,2,2,11,29699,2827,1123,9,1,4,3,0,0,0,7,7
33,2006,1,1,1,0,31,10.82283806,1,2,2,14,17270,2156,2512,2,8,9,1,8,8,3,3,3
33,2006,2,1,1,0,31,10.9061714,3,2,2,32,43750,2095,1435,3,0,4,5,3,7,2,8,8
33,2006,3,1,1,0,31,10.98950473,2,2,2,1,14538,2202,1416,6,7,6,8,1,3,1,7,7
33,2006,4,1,1,0,31,11.07283806,1,2,2,18,23865,1615,2055,1,7,5,6,5,8,3,0,0
34,2004,1,1,1,0,38,7.752432521,2,1,3,30,6389,1630,2344,8,9,7,0,9,5,9,3,3
34,2004,2,1,1,0,38,7.835765854,1,1,3,28,16897,2718,2575,1,2,8,4,6,1,7,2,2
34,2004,3,1,1,0,38,7.919099187,2,2,3,5,19518,3914,4059,0,7,8,7,0,6,6,3,3
34,2004,4,1,1,0,38,8.002432521,2,2,3,22,230,140,1876,7,4,3,4,1,3,9,7,7
34,2004,5,1,1,0,38,8.085765854,3,2,3,57,7439,5120,2894,6,7,6,6,6,1,2,0,0
34,2004,6,1,1,0,38,8.169099187,3,2,3,53,26771,2961,2863,1,9,5,1,0,7,8,6,6
34,2004,7,1,1,0,38,8.252432521,1,3,3,34,26066,2633,2227,2,0,3,9,2,2,1,9,9
34,2004,8,1,1,0,38,8.335765854,1,1,3,31,1836,794,897,2,4,3,0,0,0,9,8,8
34,2004,9,1,1,0,38,8.419099187,2,1,3,29,13579,1172,2679,8,8,9,3,3,9,6,2,2
34,2004,10,1,1,0,38,8.502432521,1,1,3,37,230,2857,1965,9,2,3,5,0,2,4,3,3
34,2004,11,1,1,0,38,8.585765854,1,2,3,34,18310,2398,62,7,8,7,8,7,9,0,6,6
34,2004,12,1,1,0,38,8.669099187,1,2,3,39,35033,433,2588,8,0,9,0,9,1,4,7,7
34,2005,1,1,1,0,39,8.752432521,2,3,3,43,35606,980,0,7,9,3,6,6,8,8,2,2
34,2005,2,1,1,0,39,8.835765854,1,2,3,6,35136,1136,2186,7,4,4,7,5,9,9,0,0
34,2005,3,1,1,0,39,8.919099187,2,3,3,25,25329,1027,870,3,8,4,3,9,0,8,7,7
34,2005,4,1,1,0,39,9.002432521,3,3,3,36,33682,2424,1655,2,8,0,3,4,3,3,8,8
34,2005,5,1,1,0,39,9.085765854,1,1,3,11,15851,774,0,4,0,6,5,8,3,9,5,5
34,2005,6,1,1,0,39,9.169099187,1,2,3,17,11450,3071,681,9,6,3,8,0,0,2,8,8
34,2005,7,1,1,0,39,9.252432521,1,2,3,27,33449,186,901,4,0,4,5,3,6,2,4,4
34,2005,8,1,1,0,39,9.335765854,3,1,3,28,22173,3322,1308,5,6,9,1,4,6,6,2,2
34,2005,9,1,1,0,39,9.419099187,1,2,3,37,230,5977,823,7,0,3,2,3,8,7,3,3
34,2005,10,1,1,0,39,9.502432521,1,2,3,14,34454,3071,1857,7,0,7,9,1,5,5,2,2
34,2005,11,1,1,0,39,9.585765854,1,1,3,53,15446,1386,1999,4,1,7,7,4,6,7,3,3
34,2005,12,1,1,0,39,9.669099187,2,2,3,28,9527,1441,986,1,4,6,3,3,3,8,8,8
34,2006,1,1,1,0,40,9.752432521,1,2,3,35,31309,647,1518,9,7,7,6,0,7,3,0,0
34,2006,2,1,1,0,40,9.835765854,2,1,3,24,29525,3452,2059,0,2,2,9,0,7,3,3,3
35,2004,1,1,1,0,44,6.221759766,3,2,6,37,5693,2286,0,5,8,8,7,0,9,9,1,1
35,2004,2,1,1,0,44,6.305093099,1,1,6,68,16277,140,1961,2,4,4,9,7,1,1,7,7
35,2004,3,1,1,0,44,6.388426432,3,2,6,24,6334,227,772,0,8,1,4,2,4,7,7,7
35,2004,4,1,1,0,44,6.471759766,1,1,6,20,6685,140,0,5,8,6,1,0,7,0,7,7
35,2004,5,1,1,0,44,6.555093099,3,3,6,14,230,3050,1046,8,0,6,4,7,3,1,6,6
35,2004,6,1,1,0,44,6.638426432,2,2,6,31,4937,802,370,6,7,8,5,2,4,2,9,9
35,2004,7,1,1,0,44,6.721759766,3,1,6,30,16091,3141,961,8,4,6,9,6,6,9,3,3
35,2004,8,1,1,0,44,6.805093099,1,2,6,33,230,1367,1988,3,2,3,8,4,5,3,0,0
35,2004,9,1,1,0,44,6.888426432,1,2,6,42,230,3088,2408,6,6,5,3,9,7,7,0,0
35,2004,10,1,1,0,44,6.971759766,1,2,6,39,26389,1751,2890,8,7,1,8,3,9,5,1,1
35,2004,11,1,1,0,44,7.055093099,1,2,6,32,230,3289,2957,9,3,1,8,8,4,2,2,2
35,2004,12,1,1,0,44,7.138426432,1,2,6,74,16275,1069,338,0,7,2,3,1,7,2,1,1
35,2005,1,1,1,0,45,7.221759766,1,1,6,47,230,1143,2803,0,9,1,1,3,0,0,5,5
35,2005,2,1,1,0,45,7.305093099,1,1,6,9,23774,1498,134,4,0,5,7,4,2,2,1,1
35,2005,3,1,1,0,45,7.388426432,1,2,6,1,14045,3141,2636,8,8,6,0,0,3,1,2,2
35,2005,4,1,1,0,45,7.471759766,3,2,6,17,6212,700,2102,1,0,2,6,9,8,9,8,8
35,2005,5,1,1,0,45,7.555093099,1,1,6,35,230,1344,1663,7,5,0,7,7,8,9,5,5
35,2005,6,1,1,0,45,7.638426432,1,3,6,15,6527,1760,503,2,5,7,6,7,2,7,4,4
35,2005,7,1,1,0,45,7.721759766,1,1,6,18,27152,2587,2789,6,3,2,5,8,3,8,2,2
35,2005,8,1,1,0,45,7.805093099,1,2,6,33,38867,1574,370,5,4,8,5,1,3,4,8,8
35,2005,9,1,1,0,45,7.888426432,3,1,6,25,15454,2814,1451,0,8,9,0,0,3,5,1,1
35,2005,10,1,1,0,45,7.971759766,1,1,6,1,17031,1126,1550,0,3,7,5,4,0,2,6,6
35,2005,11,1,1,0,45,8.055093099,2,3,6,55,9391,3338,0,9,2,4,5,8,2,5,1,1
35,2005,12,1,1,0,45,8.138426432,3,1,6,50,34623,3042,1639,8,8,6,8,3,9,0,0,0
35,2006,1,1,1,0,46,8.221759766,3,2,6,4,15171,1349,274,1,9,2,1,3,7,2,3,3
35,2006,2,1,1,0,46,8.305093099,2,1,6,33,30182,2997,3056,1,0,7,6,9,1,7,9,9
35,2006,3,1,1,0,46,8.388426432,3,2,6,8,21640,688,4442,2,6,0,2,8,3,0,5,5
36,2004,1,0,1,0,29,6.770866897,3,3,1,19,19982,2285,671,0,9,0,1,2,1,7,5,5
36,2004,2,0,1,0,29,6.85420023,2,1,1,42,4854,1072,1044,0,5,0,8,2,0,0,1,1
36,2004,3,0,1,0,29,6.937533564,2,3,1,49,41945,2478,1658,5,0,6,3,6,3,3,3,3
36,2004,4,0,1,0,29,7.020866897,2,2,1,49,37754,1862,0,9,9,7,1,7,9,0,6,6
36,2004,5,0,1,0,29,7.10420023,2,2,1,37,48450,1111,3278,6,5,3,4,0,1,9,6,6
36,2004,6,0,1,0,29,7.187533564,2,2,1,59,3807,140,1126,1,7,6,9,7,3,0,6,6
36,2004,7,0,1,0,29,7.270866897,1,3,1,19,21849,1803,1037,0,6,8,4,1,0,7,3,3
36,2004,8,0,1,0,29,7.35420023,1,1,1,24,7858,3598,2232,7,1,2,2,3,8,8,4,4
36,2004,9,0,1,0,29,7.437533564,1,1,1,1,24226,2441,1569,6,8,0,1,5,2,6,4,4
36,2004,10,0,1,0,29,7.520866897,1,3,1,30,22222,140,1656,9,7,0,8,9,5,4,7,7
36,2004,11,0,1,0,29,7.60420023,1,2,1,44,12877,1781,2401,3,8,4,0,7,8,4,4,4
36,2004,12,0,1,0,29,7.687533564,1,1,1,38,15330,3593,1338,5,8,4,1,2,9,2,8,8
36,2005,1,0,1,0,30,7.770866897,2,2,1,19,46023,1684,243,7,5,4,9,1,8,9,7,7
36,2005,2,0,1,0,30,7.85420023,1,2,1,50,16565,839,2818,4,5,8,0,3,4,8,4,4
36,2005,3,0,1,0,30,7.937533564,3,2,1,30,230,4305,833,4,2,7,6,7,3,7,9,9
36,2005,4,0,1,0,30,8.020866897,1,1,1,49,11261,702,893,3,0,3,4,9,7,9,5,5
36,2005,5,0,1,0,30,8.10420023,1,2,1,42,3862,1790,1729,9,4,2,3,5,5,5,1,1
36,2005,6,0,1,0,30,8.187533564,2,1,1,63,6184,1295,43,7,7,5,3,1,5,5,9,9
36,2005,7,0,1,0,30,8.270866897,2,2,1,39,27742,2910,1738,2,1,3,7,4,2,4,8,8
36,2005,8,0,1,0,30,8.35420023,1,3,1,45,30145,2692,2515,7,9,6,3,1,8,2,5,5
