class_leader,school_type,gender,grade,SES,academic_ability,education_expectation,education_expectation_communication,personality_extraversion,boarding,only_child,hukou,age,question_opportunity,discussion_opportunity,cognitive_opportunity,total_opportunity
0,1,0,1,0.5679945395242418,0.028468940438410424,3,0,-0.8178087971443538,0,0,0,14.04139678522597,-0.304188681434082,-1.5909213386700802,1.9914960067371312,0.03212866221098968
0,0,1,1,1.176225706758529,0.9790358254675168,2,1,-1.5109457673400708,1,0,0,13.255544134938516,-0.07534729390369474,-2.468290027187743,0.4679283421391535,-0.6919029929840946
0,0,0,0,-1.2843719755091987,-0.6431539972011118,5,0,0.07613355383977831,0,0,0,13.662159194940424,0.8604983015614475,-1.55415405187961,1.0746279149991353,0.1269907215603243
0,1,0,1,0.02002733980403,-1.2265605799019654,3,0,-0.08215585949035527,0,0,0,13.034953905073221,-1.4577763939752617,1.1371901565286588,0.2139249700490007,-0.03555375579920072
1,0,0,0,-1.0680243758911776,-0.1858056100997783,3,1,-0.0010219022026946231,0,1,1,13.963575213344935,0.8464719221220394,-0.6241391445750606,0.8520223170345,0.3581183648604929
0,1,1,1,-0.050942279063403054,-0.06068543320192063,3,1,-0.7646446176627878,0,0,0,13.930910581686783,1.151259004733397,-1.4345022661376445,-1.4085061271362167,-0.5639164628468214
0,0,0,1,-0.22617528768076092,-0.9086522819154584,2,1,-0.6251126178710411,0,1,0,11.124332750288987,-0.8173452009009995,-0.08880140267108531,-0.30997027530565385,-0.4053722929592462
0,0,0,1,-0.04674945390270229,2.096161276050951,2,1,1.128446660369111,0,0,0,13.527097570559054,0.08164371132001891,2.224687628990367,-0.5619236873515652,0.5814692176529404
1,0,1,0,-0.7997428881105317,-0.47869638100794565,3,0,0.4410856150007483,0,1,0,13.519254654896722,-1.6505915427528217,1.3918946086607598,-0.21496467607737935,-0.15788720338981377
0,1,1,0,-1.4872897932074287,-1.1536593514265687,5,0,-0.9567460765772849,0,0,0,11.269279862398527,0.873163707911803,-0.8004447469146592,-0.6736597230092367,-0.2003135873373643
0,1,1,0,-2.094437526714903,-0.09362131907061147,2,1,-1.9506968944201075,0,1,0,12.641525060694573,0.7955963657030938,-0.8184641051466727,1.4310104949224554,0.4693809184929589
0,0,1,1,-0.13118015426484045,0.9078606377044912,4,0,-0.9144164021122101,0,1,0,14.59515649444932,-0.019977785947138255,-0.7959551121142107,-0.36854152740643203,-0.3948248084892603
1,0,0,0,-0.4310011058329391,0.017414248998230967,2,0,0.15729907216019046,0,0,0,14.813755298813257,-0.8272811702138445,-0.6102646302881252,0.2555411079931047,-0.3940015641696217
0,1,0,1,-0.6759376648038271,0.4855939200440023,5,0,-0.6319317183544417,0,1,0,14.128843790852873,0.6668832580373693,0.5437932981052039,2.264740194933959,1.158472250358844
0,0,0,0,1.3225484628316608,-0.8715105943331573,2,1,-0.7096502051768208,0,0,1,11.6058847558834,-0.24499793234762351,-0.33594848539284694,0.7754579814771305,0.06483718791222004
0,0,0,0,-0.8594381867953109,1.4876884464035136,2,1,-0.5891604389306629,0,0,1,12.49887982715222,-2.7803823334109943,-1.1131398773474654,0.007960682617143389,-1.2951871760471054
0,1,0,0,1.4168340821388028,0.5617110279184433,3,0,-0.0727075627362879,0,1,0,11.730213396868358,0.778212482371743,-1.33626712251715,1.0583894395808737,0.1667782664784889
0,1,0,1,1.623843744269257,1.0477015688776097,4,0,0.7846279129583488,0,0,1,13.608544544642461,1.1636158094751863,2.301033609213353,-0.6691117045926825,0.931845904698619
0,0,1,1,-1.950900466789381,0.36516063247516933,4,1,-0.0004192039456929153,0,0,0,14.0925778052507,1.3393057838943894,0.7387462213769611,-0.4246587747140314,0.5511310768524397
1,1,1,0,0.09238145899896975,0.8248840377287843,3,1,0.0619370215176507,0,0,0,14.535062874498408,-0.7770028837819292,-0.5560901394106827,0.03833766904360991,-0.4315851180496673
0,1,0,0,-0.3996964908359908,-0.8730525596772274,3,0,-0.2248603638828204,1,0,0,14.442593901873481,-1.9167939813894224,1.2123594674626208,0.24955505620645402,-0.15162648590678252
0,0,1,1,-2.9118039447172657,-0.4914104166895625,1,1,-0.499356832154739,1,1,0,11.396839710643643,-0.4103851432113735,-1.1523891741341,0.46671358589022366,-0.36535357715174993
1,0,0,0,-1.4446412530684143,1.34648059555603,2,1,0.8942408713199297,0,0,1,11.502696027916171,1.0178645279899932,0.16288950655004003,-0.5492143389801288,0.21051323185330142
0,0,0,1,0.7749361071084743,1.5597419472839638,2,1,0.7424020678441962,0,0,0,14.638687251768275,-0.9427907282078164,-0.24656418765152777,0.40698863495750026,-0.26078876030061465
0,1,1,1,2.0191992527112643,-1.1470655997190768,3,0,2.04527991766605,0,0,0,14.375137727671731,-1.5910344145364745,0.18232616681675526,0.6044539198908182,-0.26808477594296704
0,1,0,1,0.9026781426992484,0.24973606786381217,3,1,0.6105642983892529,0,0,0,12.84151266019776,0.7245695833783397,-0.9421022054881916,-0.4676999404033108,-0.22841085417105425
0,0,0,1,0.3236324725129776,-0.4309438004852274,4,1,-0.49841432180746315,0,0,1,12.720208367108613,-0.34520684181816413,0.1284912488197047,-0.16552741339745453,-0.12741433546530465
1,1,0,1,-0.021332381631087506,-0.6970314693648616,4,1,-0.9046513091101898,0,0,0,13.211198699532481,1.1225892309360672,-1.4483796442098429,-0.7369509392951393,-0.3542471175229716
0,0,1,1,1.6826629146481138,0.28483969535544995,2,1,0.9529452607116164,0,0,0,13.386543399526492,0.015796692825586035,-0.37673191401876105,-1.5089143596745718,-0.6232831936225822
1,0,1,1,2.1482392019576406,1.140962932365408,4,1,-0.81498688431011,1,1,1,12.016866241737219,0.3338948058427693,1.635230769649691,-0.7471216544632765,0.4073346403430613
0,0,0,1,-0.5868426795241861,0.45166247328419384,1,1,0.8097366865220711,1,0,0,12.614967053909009,-0.06413598206776334,1.025352484616125,0.7206369714055677,0.5606178246513097
0,0,1,0,-1.999986560310291,-0.319512449919035,4,1,-0.7599139938926139,1,0,1,13.478771856555671,-0.3584453722498637,-0.6960140932896717,0.5230190290854495,-0.17714681215136197
0,1,1,0,-2.0981874632712016,0.51486117993516,2,1,0.3491583837872805,0,1,1,11.825069544276449,-0.45854242224378766,-1.5259358828144642,1.927544264929958,-0.01897801337609802
0,0,1,0,1.321880992159802,-0.35997617358090106,4,1,-1.0597512148663621,1,1,0,14.995332950532845,-1.101281118883611,-2.1831448905128203,0.03827650927018043,-1.082049833375417
0,1,1,1,-0.047058540774386516,0.4121143007306019,3,1,0.7798853543320813,0,1,0,12.13175780916815,0.4833494467319083,0.6174708562230246,0.05170993402226998,0.3841767456590676
1,0,0,1,0.18324191045871852,1.3964657004557333,3,1,-1.233671655509249,0,1,1,13.209661112088,1.7475371459823206,0.5783895326816345,0.7371442026810986,1.021023627115018
0,0,0,0,-1.7906509929567132,-2.0771596593008277,3,0,0.2729573295067017,1,0,0,13.216638374929829,-0.5004793076074217,0.3856731879715925,-1.0669593925265843,-0.39392183738747116
1,1,1,0,-0.7531889127884663,0.7972522985400334,1,1,-0.1978399342270118,1,1,0,12.805940913556416,2.3660996242332692,1.9906028035597378,1.3034048750939373,1.886702434295648
0,0,1,0,-0.2954808139007823,-1.5390549215704685,2,1,0.10180643722625989,0,0,1,11.966173826708577,0.37657797722906805,0.15289424473517607,0.3820846112679461,0.30385227774406337
1,0,1,1,0.20783838336407062,1.2283277105444614,3,1,-0.3958038341616338,0,1,0,13.261412289342077,0.7581745776660065,0.5280821260649466,-0.5473602289658434,0.24629882492170327
1,0,1,1,-0.398592038913759,-0.6370256098728607,4,1,-0.4192599473709911,0,0,0,11.364057661400443,1.155018181861367,-1.0973795917137352,0.771673017550436,0.2764372025660226
1,1,1,1,-1.0373261983013427,-1.217671377606484,2,1,0.15478120400977172,0,1,1,12.547704453342135,1.4751079100277702,1.9239370691663522,1.158462466750648,1.5191691486482568
1,0,1,0,-0.7845669926025229,0.6952692270887474,2,1,-1.0021383780898518,1,1,0,11.897008780064015,0.045426074633028446,0.13604218123713605,-0.9314577526088416,-0.24999649891289236
1,0,1,1,1.2083232859472328,0.36417006314241074,3,1,-1.0080220616666766,0,0,1,11.496711095875785,1.0548234979483433,-0.5168760877121736,1.4573044125909145,0.6650839409423613
0,0,1,0,0.24478461960349976,-0.9991869029616581,3,1,-0.35854949963841176,0,0,0,14.70193172352463,1.0466346824327786,0.20785664336746804,-0.45024230987505454,0.26808300530839735
0,0,1,1,0.6121568069555516,-1.2529997571683937,3,1,-0.39747013971900746,0,0,1,13.799771659773093,-0.3793772369772261,2.000311612340366,-3.0703259267427216,-0.48313051712652727
0,1,0,0,-0.8988738108773296,-0.18748148749128224,4,1,-1.0053964638043744,0,1,0,11.675315529364532,0.00473883165592651,2.135199189769899,0.9719635780432063,1.0373005331563439
1,0,0,0,-2.9538234854006244,-1.2040869501711966,3,0,0.9242146929146647,1,0,0,14.797583442398064,-0.26725782536312215,-0.6703995756076688,1.7427346255746525,0.26835907486795385
0,0,0,0,-0.5231043068844964,-1.0614729729236276,1,0,-0.33447341843160483,0,0,0,11.86396843259103,-0.493048240643793,1.1753716080206067,-1.1235458193212489,-0.14707415064814508
1,0,1,0,-0.8665705544254966,0.11562079042143356,2,1,-0.22666220299611137,0,1,0,11.942453055188954,0.1503090877528112,0.635731454937188,-1.2710108324322955,-0.16165676324743208
0,0,1,1,0.3490122686280793,-0.9658716342550967,3,1,-1.3275283259695465,1,1,0,11.533081502180245,-0.9041968073985752,0.98759218424679,1.3278584930998667,0.4704179566493605
0,1,1,0,3.285723713681842,0.4265392900265429,3,1,2.0716358546121194,0,1,0,13.911412541725932,-0.06294741931893283,0.2767163089199017,-0.6173613951692282,-0.13453083518941977
0,0,0,0,0.6951660176182558,1.4901435958834768,2,0,2.427067395554913,1,0,1,13.283501730539584,0.3308289651666782,0.6148848880812876,1.3448824875027374,0.7635321135835677
0,1,0,1,2.7359601593834886,-0.14855541490058238,5,1,-0.7803985784043481,1,1,0,11.233004529659482,0.4279502571050354,1.321305248578767,-1.7919618551381415,-0.014235449818112977
0,0,1,1,0.5687696953394487,0.13015106198558457,2,1,1.2260863811690976,0,1,0,11.101199797659852,-0.8084712880014121,-1.7491697409295013,1.405156120266492,-0.38416163622147387
0,0,0,0,-0.6298862375727151,2.018096732835487,3,1,-0.09181338373759046,0,0,0,13.130637951102923,-0.6063219346891948,0.36037397531728566,1.0733522953771848,0.2758014453350919
0,1,0,1,0.3479160781208834,-1.1876011173773469,1,1,1.6037695928131062,0,0,1,13.606124767690748,0.8509171346137194,-1.1695121972813785,0.5405635765509608,0.07398950462776725
0,0,0,1,1.780638599477708,1.1912351951807418,4,1,0.33623308640038635,0,1,0,14.291494466063467,-0.6087271337666639,-0.4635992993638447,-2.0042578988154265,-1.0255281106486451
0,1,0,0,1.8295625963212392,1.0708575979124821,4,1,0.09976216876739895,0,1,1,12.913091696622157,0.8241913590387195,0.0009712844539795156,-0.3624065968349841,0.15425201555257165
0,1,1,0,-0.5753373680430791,0.8543173391737832,2,1,-2.499269539618582,0,1,0,13.706121915036228,-0.7324643866003517,-1.0078320523486117,1.00751269295768,-0.24426124866376112
1,0,0,0,0.25318369569929894,1.2917478507326312,5,1,-0.8786059734266831,0,0,0,13.934622643828355,0.876996025123544,-0.2813877965366484,-1.286998705630034,-0.23046349234771282
0,0,1,1,-1.4292668796711452,0.2805749659586189,2,1,0.02052066957494267,0,0,0,13.452210771912423,0.7523516753977502,-1.4007164612340683,-0.5223473764246763,-0.3902373874203315
0,1,0,0,0.8246686246914298,-0.5829294955992674,3,1,0.19866625270397884,0,1,0,12.408865009469705,-2.6496862844375597,-0.5932799607392092,0.3964489382238101,-0.9488391023176529
0,0,1,0,1.5533546990558944,1.0945732912205675,4,0,-1.2148337139373846,0,0,0,11.527581932110571,0.868466965328946,0.511851511258156,-1.1589729870341288,0.07378182985099106
0,0,0,1,0.03979945411601616,1.132842211712895,4,1,-0.7287715286762789,0,1,1,13.590154178118008,1.3040711395979498,0.8654526587190183,1.3005022765450058,1.1566753582873246
0,0,1,1,-0.6673840543601282,1.1053139014932878,5,0,0.5534470172508195,0,0,0,14.074785327249598,-0.3089144572926366,-0.7693787522488437,1.1026074187856711,0.00810473641473027
0,0,1,0,0.36013095127756267,0.04450208231923648,4,0,-1.3832107297333576,0,0,0,11.759308474615846,0.34573839448342647,1.3277913374262482,0.2421909937268631,0.6385735752121793
0,1,0,1,0.417459031363166,-0.7161945136133265,5,1,0.13372972372353936,0,0,0,12.979466876325926,-0.8391224078059876,0.5773842243667222,0.43402575808919197,0.057429191549975535
0,0,1,0,0.0811438318496202,0.19136225411161115,2,0,1.2379535314890553,0,0,0,12.588981539147817,0.3634805361705626,1.4333890716484394,-0.5404739546294228,0.4187985510631931
0,0,1,0,0.17871512433595294,0.9422300175678358,2,1,0.3854696291118207,1,1,0,11.822812302101266,2.4610497806141183,-1.770777876088075,0.589707997782794,0.42665996743627915
1,1,0,1,-0.17381485046937092,1.0243517898599654,3,0,0.335486743165977,0,0,0,11.981252599447348,-1.696735760250466,0.6112508755814452,-0.1977195100040393,-0.42773479822435334
1,0,0,1,0.995954928226406,-0.42967612707459496,4,1,-2.0201514491777637,0,1,0,11.950696593310704,-0.0007115268088891957,0.9112131480967127,0.2032187511272179,0.37124012413834717
0,0,1,0,0.736227445165127,0.31537289612739006,3,1,-0.8219127764178962,0,1,0,12.67572381797346,0.7967543655178149,-1.718524070990591,-0.4924088711032832,-0.4713928588586864
0,1,1,1,-0.9831031471441493,-1.308778304485956,1,1,2.05420183359104,0,0,0,12.561847673327096,1.2615832941550185,2.414247891604123,1.4355255703164822,1.7037855853585413
0,0,0,1,-1.0105906031585947,0.9849501030058511,4,1,-0.5991619175459322,0,1,0,13.21671492890709,-1.3824223688781023,-0.636562542415029,1.207058680288627,-0.27064207700150145
0,1,0,0,-0.254374417026562,-0.7833087567250635,5,1,1.2644762095470679,0,1,0,11.372842759450544,-0.638190732566441,0.5438586904362106,-1.0034453925741176,-0.36592581156811593
1,1,1,1,0.7368371241051792,0.7852553595715474,3,1,-0.6108408893562828,0,1,0,13.325001343617048,-0.08031788843825383,1.226744183502547,1.737624603779738,0.9613502996146771
0,0,1,0,0.14805741389081464,-1.1493045773901618,2,0,-0.2778205015094632,0,1,0,11.08738435315925,-0.6529957981437229,0.10118288488733676,-0.7980179462338344,-0.4499436198300735
0,0,1,1,-0.6431504101226553,1.0314159064340078,1,0,0.5155868453535185,0,0,0,12.029500513361285,-0.11617458944331784,1.3858280724602052,1.852869992053925,1.0408411583569375
0,0,0,1,0.26151859672583017,0.32183519002277045,2,1,0.10069301599400954,0,0,0,13.008552055917828,-1.4286909633521787,1.9952132009853538,1.5709505877366547,0.7124909417899433
1,0,1,0,-0.330810519522272,-0.7813576956169462,3,1,0.3815124510010799,1,0,0,13.747745213538629,0.24547460201011123,-0.8096116539225071,2.592772324310873,0.676211757466159
0,1,0,0,0.8804864602241314,0.6913563810805253,5,0,-0.8183902547269871,0,0,1,14.085062494458388,-0.9361488968623783,0.11614607122441208,0.2929450915054078,-0.17568591137751946
0,1,0,0,0.3330584350670474,-0.5903616918053307,1,1,-1.1362701894687566,0,0,0,11.142245265065522,-0.06885490140626609,0.9156768561104869,-0.2804884172460294,0.18877784581939716
0,0,1,0,-0.3152781874521438,0.7495550374451283,3,0,-0.8858716143905012,1,1,0,13.149947551867976,-0.7051299770028905,-1.633038713408516,-0.3027632771364105,-0.8803106558492724
0,1,1,0,0.23151877204646154,-0.27411147538072145,3,1,-0.5323181414623667,0,0,0,12.417746370090498,-0.16903671672589007,1.0642732840174398,0.37518181267938394,0.42347279332364457
0,1,0,0,1.3150480595242016,-1.7210471256296629,2,1,-0.22928138205741125,0,0,0,13.779635681153046,-1.0364373655760664,1.7065357041242148,-1.0140175222317533,-0.11463972789453496
0,1,0,1,-0.5696300765463775,-0.982416240480937,3,1,1.0372753806398205,0,0,0,12.135119048446537,0.9527006142927329,1.2838868623433726,-2.4096331031055223,-0.057681875489805634
0,0,1,0,0.40265698164716096,-0.4304147086872844,4,1,0.08734145602504807,0,0,0,13.974894518509801,-0.3255966117123087,0.43844488701934653,-0.3996643405718927,-0.09560535508828495
0,0,1,1,-0.07046034046599581,1.3681890237485779,4,0,0.484597102508585,0,1,0,13.408947631346637,0.013827753070921845,1.5394596354665748,0.04092791367631959,0.5314051007379388
0,0,1,1,0.42698368386209967,0.9011436305292249,3,1,0.14160101258013216,0,1,1,14.158689534870401,-0.14581942905086268,0.3574512753341081,0.5555265359780684,0.2557194607537713
0,1,1,0,-0.6545649415957304,1.623861412322142,4,0,-1.115434253528776,0,0,0,14.937575832285315,0.00723221864340153,-1.3196167481753767,0.39722441017595084,-0.3050533731186748
0,0,0,1,0.11033543315937581,1.6536352160298582,2,1,0.017269526005648968,0,0,0,14.634343908656668,0.00219257222697665,-0.5218945393771243,0.1408273517641376,-0.12629153846200333
0,0,1,0,1.1078232824168008,-0.534750804590915,2,1,0.13078211019153604,0,0,0,13.37316077938487,0.8051383606293167,-0.25562410801608837,1.1694708689656919,0.5729950405263068
1,0,1,0,-0.9370069812461074,-0.18848685975882942,2,1,0.7599232213413074,0,1,0,14.575048709631899,0.21393310079983835,0.23604962616856878,-0.47262218214720264,-0.007546485059598503
0,0,1,1,-1.3294051033250818,-0.4112799243305384,2,1,-1.0685880696434649,0,1,1,11.612359251419218,-0.7197935356577019,-0.09422975631704027,-0.6720245046063549,-0.49534926552703235
0,0,1,0,-1.2914555644869643,-0.6715106053010765,1,0,-2.0404108651483606,0,0,0,11.172140627687794,0.04171528938763135,-0.3382503214232219,2.1091745676805314,0.6042131785483136
0,1,1,1,-1.170662530200189,-1.8414947093364584,2,0,0.17626381517049736,1,1,0,13.132532999614458,-0.6129042117062509,0.21884352396189993,-3.183769318003369,-1.1926100019159065
0,0,0,1,0.5953232878926642,-0.01474771801684241,3,1,0.3538500015883804,0,1,1,14.897479104555442,-0.07491357844998016,1.5042363041335034,1.119031821951109,0.8494515158782109
1,0,0,1,-1.4058596858654655,-1.2855655937111106,3,1,-0.17938480631704773,0,0,0,13.83894578976763,-0.5520272692267894,0.5141125144699434,0.9634098438427505,0.30849836302863487
0,0,1,1,-0.29789534474353074,-0.034171881534327396,1,1,0.02802090072679107,0,1,1,12.220569614334526,1.0497824723762552,0.6287164818248245,-0.0013835442273076896,0.5590384699912573
1,0,0,1,0.618289303310708,2.1157708095629846,2,1,0.8787723785828048,0,0,0,13.67508541122844,-0.2805327581828939,-1.8939214928551549,1.2961706650043787,-0.29276119534455675
0,0,0,0,0.41665906054859364,-0.5093450963307086,3,1,-0.4588055765275088,0,1,0,11.159630852418807,1.1994036428753179,0.12597718475777786,0.718492679587117,0.6812911690734044
0,0,1,0,-0.3855589799624851,0.19477400562806724,2,0,-0.2786408421585792,0,0,0,12.88247848264194,-0.06112572560037928,1.0868348046605083,-1.4592994002832116,-0.14453010707436084
1,0,1,1,0.19092373175510596,0.9066483858092831,3,1,0.07903644461383194,0,0,0,11.949022733653315,1.3561531887423084,1.5468500679642168,-0.5739211018852199,0.7763607182737685
1,0,0,0,0.10714532973756831,0.28029129196590696,4,1,-1.2198146791693427,0,1,0,11.196792606248925,-0.2673119656873266,1.445102464996563,-0.08068189684943816,0.36570286748659936
1,0,1,0,-0.2242409555481863,0.29248418794229586,1,1,-0.15189722504775438,0,0,1,11.999641522824742,-1.4668450882008262,0.6034115718216899,-1.7212570635911004,-0.8615635266567455
1,0,1,0,-0.21083471865458023,-0.36240243368808,2,1,-0.06374331733420606,0,1,0,13.889841725311072,-1.148809878396511,0.7139352318129819,0.3913592936201416,-0.014505117654462515
0,1,1,1,2.2354274347569607,-0.23187797506123262,2,0,1.637042214320274,1,0,0,13.204755129067042,2.5029023352294884,-0.6727212318446706,0.6375129739336752,0.8225646924394976
1,1,1,0,0.8093109039313008,-0.9600105221878282,2,0,-0.29811565762846065,0,1,0,11.09373959314982,-0.09794029801201731,1.1450183428948844,1.565732278332288,0.8709367744050517
0,0,0,1,2.480650917512143,0.8460450088894076,5,0,0.20001123994446707,0,0,0,12.638951012615983,1.0961580628816563,-0.6673938189323864,0.07796969482795875,0.1689113129257429
1,0,0,0,-0.4969631329205013,-1.7414916566140959,2,1,0.9186176053897422,1,1,0,14.008684418134367,-0.7977562868448156,0.9808942171283919,-0.3495701503493551,-0.055477406688592946
0,1,0,0,-0.08496659688814741,0.9710883383822022,3,0,-0.8374847253104282,0,0,0,14.818418774253406,0.17885472363291863,0.041512943143917666,0.22400476673544956,0.14812414450409528
1,0,1,0,-1.3321257652766474,-1.4036983847452424,4,1,1.3757403868761662,0,0,0,14.497430283436138,0.848407217928649,0.314941585539522,0.3212717796612495,0.49487352770980686
0,1,1,0,-0.8095668020895723,0.9626072740766523,1,0,1.7638702320572779,0,1,1,11.00607900491989,2.83641201110137,1.0012418719963017,0.7850813130675053,1.540911732055059
0,1,1,1,1.901913148662501,-0.3538175262121811,2,1,-0.028896287648675207,0,1,0,11.874807988107282,-0.31785873876918325,0.5612069435201517,-0.045381350768805284,0.0659889513273877
0,0,1,0,-0.5220342898417564,-1.2318686881330803,4,1,-0.5394260614593801,0,0,1,11.830947536967543,-0.7112680490912439,0.2825974174594466,0.889455402301403,0.15359492355653523
1,0,1,0,1.9192813001444593,0.5792986450796365,4,1,1.6271194243903881,0,0,0,12.65237852011097,0.8509336093506468,-0.19772679806436744,0.1385789751706727,0.2639285954856507
0,1,1,1,-1.2433622606798904,0.9287675350757748,2,1,0.795630872768148,1,0,0,13.583018258169364,-0.924762586969455,1.6023132348898323,1.2902264861784574,0.6559257113662782
0,0,0,0,-1.0534690340732769,-0.43807864810353686,2,1,0.08196920466383607,0,0,0,11.61227624352505,0.40957688931421127,0.3329634731071918,0.1775444915238775,0.30669495131509356
0,0,0,0,-0.3412312210234211,0.7206105486789331,4,1,1.4268438196157025,0,1,1,14.662714776021826,-0.053488454604484065,0.7473873270408589,-0.5978874623118777,0.032003803374832364
0,0,1,0,-0.06374992167917787,-2.2850844946693503,2,1,1.3209921885493194,0,0,0,14.108467659285754,-0.7538176544183338,0.08094711093703945,-0.33313518701808686,-0.33533524349979377
1,0,0,1,0.9230872924501295,-1.3205962897466004,2,0,-0.33625695395822275,0,1,0,12.677327749310573,0.9943839338212423,-0.3937323028467162,1.1270427689468314,0.5758981333071193
0,1,0,1,0.4507704171862659,1.292408930468729,2,1,0.24872985329914998,0,0,0,13.335973905096768,0.10832136935408905,0.3549454194342887,-1.2707247376033703,-0.2691526496049976
1,1,1,0,-0.41631525734402774,-0.22366927419791616,2,1,0.5767924879259563,0,0,0,13.16720802112976,1.2603204390432603,-0.295765864046395,0.2704556100205618,0.4116700616724757
0,1,0,0,-0.13331580651810626,-1.8622133264488476,1,0,0.0287300298878513,0,0,1,13.328920222708309,1.652453373839492,0.4377778074794453,1.0692062941371632,1.0531458251520336
0,0,1,0,-0.3190629197847001,-0.6988661804419937,3,1,-1.3908705909042804,0,1,0,14.440461014998274,-0.5016430788381222,-3.265301280016069,0.5168851162889265,-1.0833530808550884
1,0,0,0,-0.9146537353257298,-0.9234004725250807,4,1,-0.9382595036982464,0,0,0,11.800478557802693,0.08849195625318096,-0.10081395199421322,-0.7508118443557216,-0.25437794669891794
0,0,0,1,-0.8879629366016216,-0.16596173147292473,3,1,-1.3582627854602272,0,0,0,13.734855874703412,-1.3456474195912242,-0.014348690601181505,0.31124051723627877,-0.3495851976520424
0,0,0,1,1.0278838914334096,-0.37075098380764737,1,1,0.492924303024004,0,0,0,11.428131200549945,0.5210302745974392,-0.9544283758629131,-1.3420047109359414,-0.5918009374004717
0,0,1,0,-1.82816492792714,0.1789317289381608,3,0,-1.1843523171237442,0,1,1,12.836655899156176,-0.6447515474604603,0.36378218391841105,0.1865416931702121,-0.0314758901239457
1,1,0,1,1.6173586974450547,-0.0694660516125747,4,1,0.19241807081743018,1,0,1,13.54335547579402,0.8455279831667515,-0.12222375501586163,1.7798477183550308,0.8343839821686402
0,1,1,0,-0.342994225602232,1.3597392550370186,1,0,1.8319038262751572,0,1,0,11.050006644587137,1.1654732205666274,-0.005909585471900733,0.07340013247375586,0.4109879225228275
1,0,1,0,-0.7725086063921601,0.4245485997196691,1,0,1.4277701849121462,0,1,0,11.432265056029372,-0.1843984343738323,-0.25152568183794083,-0.7319117977395145,-0.38927863798376255
1,1,1,0,0.7397592906972692,0.45767161119358607,2,1,-1.8374166469339788,0,0,0,11.36506707769909,0.025717193299055308,1.2719109925521372,0.20901057962390468,0.5022129218250324
0,0,0,0,1.4852165841471172,1.1651571238945218,2,1,-1.2787014707710063,0,0,0,12.49877043040458,1.0145126657198835,0.545971837296784,0.1944672872698082,0.5849839300954919
0,0,0,1,1.1176324416039574,-0.38876875042958176,5,0,-0.7765164241798586,0,0,0,13.48803582751379,0.7074228333522768,0.29790595695767685,1.092105399084367,0.6991447297981068
0,1,1,0,0.5018520493598908,-1.2618774433584852,3,1,-1.1690236892193677,0,1,0,14.983860121862545,0.6014835793148635,0.06199083480972504,1.083128313540104,0.5822009092215642
0,0,1,0,1.0868634897218359,1.2069703246322492,2,0,-1.6538143773217335,0,0,0,12.016315541366867,-0.39138686585325233,2.5306320933062327,-1.089236671018608,0.3500028521447907
0,1,1,1,-1.716497577143866,0.13584174810811248,4,1,-0.0108403397252406,0,0,1,11.543838125966358,-1.4360696307703082,-0.1574097776840438,-0.3240881948741104,-0.6391892011094874
0,1,0,1,-0.5218305414881482,0.13935120789892844,2,0,0.705100549416564,0,0,0,12.659050593550475,-0.7118338784346363,-0.6968863726545788,0.39366861086644633,-0.3383505467409229
0,0,1,1,-0.9111700600248446,-0.6333299215302364,2,1,0.9540340387228873,1,1,0,11.583901730673826,-1.0094805148869845,-1.1730608577715664,-0.6047690426952168,-0.9291034717845892
1,1,0,1,1.2246387312151752,-0.6168553331035774,2,0,-0.4744761707438094,0,1,1,11.098178170393716,1.0815463140538144,1.2053551128643545,0.8983832147046584,1.061761547207609
1,0,0,0,-0.3834780189238867,0.8467223387708436,3,1,-0.2719037003155916,1,1,0,13.255836235953264,0.7845215366204252,1.9312188190699129,-0.9480310714079822,0.5892364280941186
1,0,0,1,0.8454065567820555,0.9846557981376103,1,0,0.3556772451247554,0,0,1,14.51829005290363,-0.09861692484576445,-0.5480560262756093,0.6614042357322235,0.004910428203616572
0,0,0,1,0.5358569424886379,0.7838234057466584,2,1,-0.10848556183914913,0,0,0,14.443400420482764,-0.4278755281955201,-0.28489667884980874,1.0273209612054017,0.1048495847200243
0,0,0,1,-0.862306936163681,0.792961605445475,2,0,0.8106067760958019,1,0,1,11.4031542912743,0.4756496589088045,-0.35943020026117056,0.05395042238292388,0.05672329367685261
0,1,0,1,-0.5869582099762845,0.5690295372597589,2,1,0.4303648628345135,0,1,1,11.589907661191548,-0.319331133505843,-0.12409682688976757,0.17573976529600135,-0.08922939836653643
1,0,1,0,1.2938176908147259,0.13152273007815657,3,1,-0.3763044235140291,1,1,0,12.964483972633495,-0.08114670857710737,-1.467772131504715,1.2443085363628037,-0.10153676790633955
0,1,0,1,-0.7754826486844134,-0.17537968432098058,4,1,-1.8566363116534432,0,1,0,12.470866080553765,1.9785911289941707,0.8067261939570111,-0.4441040625264002,0.7804044201415938
1,0,1,0,0.12486761019547897,1.2103238499415532,4,0,1.4990316054819934,1,0,0,13.812298171072758,-0.04962419466546386,1.4902441481706257,1.0220347333007305,0.8208848956019641
0,0,0,0,-0.782541286326445,-0.3737208704904336,3,1,-0.6860822894443216,0,0,0,12.979764000847673,0.6686396793195701,-1.9045545039380627,-0.030560602781942576,-0.42215847580014504
